,ArrDelay,Month,DayOfWeek,AirTime,Distance,TaxiIn,TaxiOut,DepDelay,Diverted,Carrier,Weather,NAS,Security,LateAircraft
2986,1,12,4,108,685,6,6,16,0,0,0,0,0,0
2987,2,4,7,205,1597,5,17,-1,0,0,0,0,0,0
2988,-17,12,4,51,301,3,11,-8,0,0,0,0,0,0
2989,-19,1,1,56,319,11,19,-10,0,0,0,0,0,0
2990,-15,11,6,68,516,5,16,-2,0,0,0,0,0,0
2991,-7,4,2,29,125,5,12,-4,0,0,0,0,0,0
2992,-6,10,5,88,570,19,12,-5,0,0,0,0,0,0
2993,1,3,7,130,946,24,13,4,0,0,0,0,0,0
2994,-10,3,1,80,507,8,14,3,0,0,0,0,0,0
2995,-39,11,1,108,802,7,9,-3,0,0,0,0,0,0
2996,-17,10,4,42,191,2,12,-6,0,0,0,0,0,0
2997,-5,1,4,66,404,5,9,0,0,0,0,0,0,0
2998,62,2,5,296,2521,6,64,5,0,1,0,1,0,0
2999,3,7,2,81,280,8,19,-10,0,0,0,0,0,0
3000,-16,8,5,70,483,9,9,-8,0,0,0,0,0,0
3001,4,5,7,106,657,15,16,-5,0,0,0,0,0,0
3002,-16,8,2,91,607,10,10,-5,0,0,0,0,0,0
3003,11,12,1,50,370,9,37,0,0,0,0,0,0,0
3004,-20,3,2,227,1739,2,21,-1,0,0,0,0,0,0
3005,-14,9,1,47,331,3,18,-7,0,0,0,0,0,0
3006,24,10,5,112,690,9,10,8,0,1,0,1,0,1
3007,-26,1,4,159,1158,7,13,0,0,0,0,0,0,0
3008,9,2,5,92,628,5,6,16,0,0,0,0,0,0
3009,7,12,6,67,426,4,30,-4,0,0,0,0,0,0
3010,-3,5,1,108,626,5,11,-2,0,0,0,0,0,0
3011,0,4,2,26,127,25,4,5,0,0,0,0,0,0
3012,-12,4,7,67,462,6,8,-5,0,0,0,0,0,0
3013,10,5,5,77,352,13,11,-8,0,0,0,0,0,0
3014,-14,5,6,39,187,7,11,-1,0,0,0,0,0,0
3015,47,2,2,130,1092,7,18,75,0,0,0,1,0,0
3016,-2,1,2,137,938,5,17,9,0,0,0,0,0,0
3017,12,10,6,269,2279,4,15,-1,0,0,0,0,0,0
3018,4,2,5,137,895,5,27,-8,0,0,0,0,0,0
3019,-10,3,6,92,650,10,14,-3,0,0,0,0,0,0
3020,-11,1,4,53,313,4,22,-16,0,0,0,0,0,0
3021,2,1,2,93,612,5,9,5,0,0,0,0,0,0
3022,-16,6,3,84,619,3,18,-4,0,0,0,0,0,0
3023,-4,1,5,217,1891,5,18,7,0,0,0,0,0,0
3024,9,9,1,68,372,5,10,14,0,0,0,0,0,0
3025,-1,9,6,296,2288,14,28,-6,0,0,0,0,0,0
3026,-8,1,7,88,556,9,16,-7,0,0,0,0,0,0
3027,-10,8,3,191,1515,9,17,-7,0,0,0,0,0,0
3028,17,1,5,93,629,15,26,-4,0,0,0,1,0,0
3029,-12,8,7,69,460,3,11,-5,0,0,0,0,0,0
3030,1,7,2,68,503,14,11,5,0,0,0,0,0,0
3031,33,6,3,238,1747,8,30,10,0,1,0,1,0,1
3032,27,4,5,70,421,13,21,13,0,0,0,1,0,1
3033,101,12,7,133,1086,8,12,122,0,1,0,0,0,1
3034,-7,8,5,117,834,4,9,-3,0,0,0,0,0,0
3035,218,7,2,135,850,7,20,243,0,1,0,0,0,1
3036,45,10,5,75,446,5,7,43,0,1,0,1,0,0
3037,22,2,6,157,965,5,28,7,0,1,0,1,0,0
3038,-5,5,6,146,913,4,7,-2,0,0,0,0,0,0
3039,28,3,5,75,437,2,6,30,0,1,0,0,0,1
3040,-23,1,5,319,2298,5,13,0,0,0,0,0,0,0
3041,-11,9,5,43,291,5,10,-4,0,0,0,0,0,0
3042,-10,9,6,133,913,6,13,-1,0,0,0,0,0,0
3043,28,1,6,326,2217,8,14,0,0,0,0,1,0,0
3044,-13,6,4,284,2475,7,13,3,0,0,0,0,0,0
3045,1,2,4,42,153,4,23,-7,0,0,0,0,0,0
3046,-16,4,2,72,397,3,9,0,0,0,0,0,0,0
3047,-2,11,6,163,1197,4,15,-4,0,0,0,0,0,0
3048,-28,10,3,224,1619,6,17,7,0,0,0,0,0,0
3049,-15,10,5,125,866,8,22,-4,0,0,0,0,0,0
3050,-6,3,5,52,209,6,16,-5,0,0,0,0,0,0
3051,1,1,2,121,929,5,15,0,0,0,0,0,0,0
3052,36,3,5,50,359,4,11,41,0,0,0,0,0,1
3053,-6,8,1,34,188,3,10,2,0,0,0,0,0,0
3054,-16,1,7,284,2027,4,13,-2,0,0,0,0,0,0
3055,-6,11,1,77,589,10,14,-5,0,0,0,0,0,0
3056,0,12,2,43,162,6,8,-2,0,0,0,0,0,0
3057,-5,7,4,51,209,6,16,-5,0,0,0,0,0,0
3058,-1,5,3,174,1334,10,8,-4,0,0,0,0,0,0
3059,-11,10,3,44,276,3,5,-3,0,0,0,0,0,0
3060,60,10,2,249,1745,10,31,10,0,0,0,1,0,0
3061,-12,8,1,196,1587,11,22,-7,0,0,0,0,0,0
3062,7,11,1,84,541,5,12,14,0,0,0,0,0,0
3063,7,7,4,162,1276,17,24,-10,0,0,0,0,0,0
3064,-8,8,7,53,306,4,15,-6,0,0,0,0,0,0
3065,-13,5,3,130,839,13,14,-8,0,0,0,0,0,0
3066,1,6,5,49,303,4,8,0,0,0,0,0,0,0
3067,2,4,7,100,655,4,16,-3,0,0,0,0,0,0
3068,190,5,6,51,314,5,14,190,0,0,0,1,0,1
3069,-6,4,1,152,1199,8,10,-6,0,0,0,0,0,0
3070,-28,10,4,230,1721,4,23,-10,0,0,0,0,0,0
3071,54,6,1,46,187,9,21,52,0,1,0,1,0,0
3072,56,2,2,51,289,6,30,46,0,1,0,0,0,0
3073,6,2,5,80,448,4,35,-5,0,0,0,0,0,0
3074,33,1,6,152,1125,7,55,-11,0,0,0,1,0,0
3075,6,5,4,103,700,10,15,-1,0,0,0,0,0,0
3076,-20,11,6,85,629,6,10,-4,0,0,0,0,0,0
3077,37,5,4,123,872,16,48,-1,0,0,0,1,0,0
3078,64,11,7,55,367,2,8,74,0,1,0,0,0,1
3079,-10,5,4,31,159,4,8,-3,0,0,0,0,0,0
3080,-15,11,3,99,843,3,6,2,0,0,0,0,0,0
3081,-9,5,5,92,616,6,8,0,0,0,0,0,0,0
3082,-28,6,5,180,1481,9,18,-3,0,0,0,0,0,0
3083,17,8,6,175,1438,4,15,28,0,0,1,0,0,0
3084,-17,6,7,60,399,7,5,-3,0,0,0,0,0,0
3085,-11,11,4,130,920,4,7,3,0,0,0,0,0,0
3086,-30,11,6,149,1121,14,6,-4,0,0,0,0,0,0
3087,27,9,7,47,256,13,35,-1,0,0,0,1,0,0
3088,-26,5,4,167,1444,3,5,-6,0,0,0,0,0,0
3089,70,8,6,50,272,7,24,71,0,0,0,1,0,0
3090,-2,10,6,132,1012,4,16,5,0,0,0,0,0,0
3091,6,6,1,217,1524,8,11,0,0,0,0,0,0,0
3092,0,8,7,62,416,24,11,-7,0,0,0,0,0,0
3093,5,10,3,248,1829,5,14,13,0,0,0,0,0,0
3094,4,6,1,103,643,3,15,1,0,0,0,0,0,0
3095,-17,5,5,118,989,4,9,2,0,0,0,0,0,0
3096,11,5,5,93,602,6,18,7,0,0,0,0,0,0
3097,3,8,2,112,838,4,9,-2,0,0,0,0,0,0
3098,35,7,1,67,247,5,14,19,0,1,0,1,0,1
3099,3,7,2,30,163,8,10,-5,0,0,0,0,0,0
3100,-3,11,6,79,528,15,22,-7,0,0,0,0,0,0
3101,-25,5,5,88,625,9,10,-4,0,0,0,0,0,0
3102,-16,1,7,86,588,5,32,-4,0,0,0,0,0,0
3103,10,1,6,81,493,12,9,8,0,0,0,0,0,0
3104,-9,3,7,131,906,6,11,-4,0,0,0,0,0,0
3105,-1,6,7,74,280,7,12,-5,0,0,0,0,0,0
3106,-17,9,4,35,155,5,13,-5,0,0,0,0,0,0
3107,43,1,7,71,197,5,22,0,0,0,0,1,0,0
3108,0,1,1,72,416,4,20,-1,0,0,0,0,0,0
3109,32,8,5,70,507,3,5,44,0,0,0,0,0,1
3110,-15,3,1,44,274,5,11,0,0,0,0,0,0,0
3111,-18,2,1,102,814,4,10,-1,0,0,0,0,0,0
3112,-22,7,4,242,1855,4,6,6,0,0,0,0,0,0
3113,-3,7,1,36,201,5,11,0,0,0,0,0,0,0
3114,15,10,4,298,2458,4,11,-1,0,0,0,1,0,0
3115,-12,12,7,20,102,5,7,-7,0,0,0,0,0,0
3116,-8,4,3,193,1737,9,13,-2,0,0,0,0,0,0
3117,-16,3,5,48,209,6,6,-5,0,0,0,0,0,0
3118,-8,7,2,64,453,9,16,-1,0,0,0,0,0,0
3119,47,1,3,29,134,4,8,51,0,1,0,0,0,0
3120,-9,7,6,130,906,8,9,-6,0,0,0,0,0,0
3121,29,6,1,60,335,4,21,42,0,0,0,0,0,1
3122,-9,1,6,82,551,4,10,-5,0,0,0,0,0,0
3123,-8,2,6,121,925,5,21,-1,0,0,0,0,0,0
3124,-12,7,5,118,821,2,11,-5,0,0,0,0,0,0
3125,-21,8,5,49,303,5,12,-7,0,0,0,0,0,0
3126,-4,2,7,38,192,3,8,-3,0,0,0,0,0,0
3127,-7,12,2,63,405,6,13,-4,0,0,0,0,0,0
3128,36,1,3,72,510,4,30,30,0,1,0,1,0,0
3129,21,8,2,108,644,6,15,7,0,1,0,1,0,0
3130,-6,10,3,30,148,3,8,-2,0,0,0,0,0,0
3131,-11,7,7,201,1721,4,11,-2,0,0,0,0,0,0
3132,-15,4,6,245,1721,5,20,0,0,0,0,0,0,0
3133,6,7,1,41,113,11,18,-10,0,0,0,0,0,0
3134,-14,9,3,36,211,4,8,-7,0,0,0,0,0,0
3135,-9,4,4,50,223,2,14,-4,0,0,0,0,0,0
3136,-16,8,2,76,631,5,13,0,0,0,0,0,0,0
3137,7,8,4,108,646,3,17,-10,0,0,0,0,0,0
3138,68,3,1,67,437,2,12,62,0,1,0,1,0,1
3139,185,12,3,145,957,3,14,198,0,1,0,0,0,1
3140,136,12,1,168,1400,16,22,139,0,0,0,1,0,1
3141,-7,5,4,98,516,15,14,-9,0,0,0,0,0,0
3142,-2,12,3,75,442,10,10,-5,0,0,0,0,0,0
3143,-22,4,6,143,1137,4,10,-9,0,0,0,0,0,0
3144,13,5,3,104,589,3,20,-4,0,0,0,0,0,0
3145,-20,12,4,59,438,6,8,-6,0,0,0,0,0,0
3146,13,12,6,121,692,5,18,7,0,0,0,0,0,0
3147,-11,11,1,37,214,6,11,-8,0,0,0,0,0,0
3148,-18,11,2,159,1103,10,9,-1,0,0,0,0,0,0
3149,-16,7,7,101,867,8,18,-8,0,0,0,0,0,0
3150,6,1,6,54,326,22,18,-10,0,0,0,0,0,0
3151,2,12,4,99,589,12,21,0,0,0,0,0,0,0
3152,-9,9,5,21,74,3,14,-9,0,0,0,0,0,0
3153,3,2,1,48,302,14,9,4,0,0,0,0,0,0
3154,-7,10,1,76,526,6,19,-1,0,0,0,0,0,0
3156,126,5,5,180,1372,10,25,152,0,0,0,1,0,1
3157,-4,6,4,218,1733,3,15,-5,0,0,0,0,0,0
3158,-22,7,2,73,532,4,17,-9,0,0,0,0,0,0
3159,-2,2,3,63,349,8,8,-6,0,0,0,0,0,0
3160,15,9,7,52,337,3,13,22,0,1,0,0,0,1
3161,-3,9,5,171,1262,4,16,6,0,0,0,0,0,0
3162,51,6,2,87,588,5,7,67,0,0,0,1,0,0
3163,-7,5,1,44,227,15,22,-2,0,0,0,0,0,0
3164,21,12,4,76,480,3,9,33,0,1,0,0,0,0
3165,-7,8,6,113,850,5,12,0,0,0,0,0,0,0
3166,189,8,5,72,370,7,11,183,0,0,0,1,0,0
3167,-22,6,7,122,925,7,10,-3,0,0,0,0,0,0
3168,-8,4,7,135,1028,6,15,-9,0,0,0,0,0,0
3169,-5,7,4,20,102,5,11,-4,0,0,0,0,0,0
3170,11,2,1,84,657,6,8,30,0,0,0,0,0,0
3171,182,4,4,42,231,5,31,169,0,1,0,1,0,1
3172,-14,11,1,372,2724,4,15,0,0,0,0,0,0,0
3173,13,5,7,65,300,12,8,5,0,0,0,0,0,0
3174,8,6,7,102,612,6,15,0,0,0,0,0,0,0
3175,101,2,2,121,1008,7,38,108,0,0,0,1,0,0
3176,-3,3,5,29,109,8,11,-1,0,0,0,0,0,0
3178,39,1,3,169,1482,5,12,52,0,0,0,0,0,1
3179,-9,5,3,36,215,5,13,0,0,0,0,0,0,0
3180,-8,10,2,85,619,4,17,-2,0,0,0,0,0,0
3181,5,2,2,130,895,6,25,-1,0,0,0,0,0,0
3182,-9,5,4,84,529,9,13,-2,0,0,0,0,0,0
3183,-9,10,3,53,338,4,26,-7,0,0,0,0,0,0
3184,-20,10,2,30,188,2,15,-6,0,0,0,0,0,0
3185,30,5,3,135,802,17,17,11,0,0,0,1,0,1
3186,64,5,6,132,809,5,11,69,0,1,0,0,0,1
3187,-1,4,2,75,528,6,14,2,0,0,0,0,0,0
3188,-4,9,3,61,448,3,9,3,0,0,0,0,0,0
3189,-13,3,7,134,1009,5,9,-4,0,0,0,0,0,0
3190,-6,5,2,165,1189,6,12,-4,0,0,0,0,0,0
3191,16,2,3,250,2283,4,9,38,0,1,0,0,0,1
3192,13,6,2,161,1062,7,16,0,0,0,0,0,0,0
3193,2,4,1,54,283,5,12,-4,0,0,0,0,0,0
3194,25,6,5,49,229,5,16,25,0,1,0,0,0,0
3195,61,12,6,45,187,14,46,46,0,0,0,1,0,1
3197,22,8,6,201,1660,19,14,23,0,1,0,0,0,1
3198,2,12,6,111,762,10,7,-1,0,0,0,0,0,0
3199,-9,6,5,53,352,5,16,-2,0,0,0,0,0,0
3200,-13,10,4,87,584,6,10,-5,0,0,0,0,0,0
3201,-15,5,4,105,821,9,11,-6,0,0,0,0,0,0
3202,7,1,6,53,403,35,10,-1,0,0,0,0,0,0
3203,-12,7,2,50,304,9,16,-8,0,0,0,0,0,0
3204,-4,4,3,95,606,9,16,-4,0,0,0,0,0,0
3205,-11,12,1,194,1660,12,15,-2,0,0,0,0,0,0
3206,-4,11,2,61,423,7,14,-7,0,0,0,0,0,0
3207,2,2,1,49,347,5,7,6,0,0,0,0,0,0
3208,-1,1,2,102,779,2,11,-1,0,0,0,0,0,0
3209,106,7,5,59,235,9,12,103,0,1,1,1,0,0
3210,-6,5,3,56,328,7,9,-3,0,0,0,0,0,0
3211,-14,11,6,114,802,6,11,-5,0,0,0,0,0,0
3212,37,3,4,121,812,7,9,33,0,1,0,1,0,0
3213,36,11,7,269,1788,5,9,33,0,1,0,1,0,1
3214,-5,11,4,87,317,10,8,-5,0,0,0,0,0,0
3215,70,2,5,19,84,3,25,71,0,0,0,0,0,1
3217,-9,4,1,41,158,9,5,1,0,0,0,0,0,0
3218,-15,10,2,100,646,4,9,-3,0,0,0,0,0,0
3219,16,8,2,184,1501,4,10,23,0,0,0,0,0,1
3220,1,9,2,98,745,8,23,-4,0,0,0,0,0,0
3221,81,9,2,59,432,3,34,80,0,0,0,1,0,1
3222,-20,4,6,89,692,7,10,-3,0,0,0,0,0,0
3223,24,2,5,63,403,5,8,42,0,0,0,0,0,1
3224,-10,9,6,135,980,8,29,-5,0,0,0,0,0,0
3225,0,9,2,59,421,4,16,1,0,0,0,0,0,0
3226,-17,12,3,129,910,4,12,-5,0,0,0,0,0,0
3227,5,12,1,286,1851,6,12,-4,0,0,0,0,0,0
3228,-7,10,7,168,1205,5,12,-2,0,0,0,0,0,0
3229,-20,2,6,115,745,10,15,-1,0,0,0,0,0,0
3230,16,11,7,35,96,4,11,6,0,1,0,1,0,1
3231,5,4,5,187,1303,3,18,2,0,0,0,0,0,0
3232,-17,3,1,149,1333,4,11,-1,0,0,0,0,0,0
3233,47,12,3,73,449,3,74,-6,0,0,0,1,0,0
3234,132,5,2,82,326,8,41,82,0,0,0,1,0,1
3235,3,8,3,132,997,2,32,-1,0,0,0,0,0,0
3236,21,10,5,77,377,11,9,12,0,1,0,1,0,1
3237,-3,10,5,69,475,3,13,2,0,0,0,0,0,0
3238,12,5,1,119,850,3,12,27,0,0,0,0,0,0
3239,24,6,3,162,1065,4,25,21,0,1,0,1,0,0
3240,9,11,2,167,1033,6,22,-5,0,0,0,0,0,0
3241,-5,6,4,47,185,9,11,-2,0,0,0,0,0,0
3242,-14,5,3,65,290,4,9,-2,0,0,0,0,0,0
3243,61,7,5,47,289,10,45,78,0,1,0,0,0,0
3244,-5,8,1,53,209,10,22,-5,0,0,0,0,0,0
3245,-14,12,1,63,363,6,14,-8,0,0,0,0,0,0
3246,-5,8,4,196,1497,3,6,-5,0,0,0,0,0,0
3247,0,6,4,53,328,10,10,2,0,0,0,0,0,0
3248,0,3,5,48,264,18,8,-4,0,0,0,0,0,0
3249,14,1,4,58,277,7,28,-9,0,0,0,0,0,0
3250,-3,7,1,44,301,4,22,-2,0,0,0,0,0,0
3251,-26,9,2,114,842,6,9,-5,0,0,0,0,0,0
3252,-8,3,3,123,862,4,12,-7,0,0,0,0,0,0
3253,21,1,4,102,665,8,60,1,0,0,0,1,0,0
3254,-13,5,3,111,845,6,19,-4,0,0,0,0,0,0
3255,5,11,7,100,529,7,34,-3,0,0,0,0,0,0
3256,-1,5,4,179,1449,8,11,-4,0,0,0,0,0,0
3257,108,7,7,59,403,9,17,105,0,0,1,1,0,1
3258,40,7,7,156,1192,3,23,43,0,0,0,1,0,1
3259,-9,11,1,95,629,8,16,-2,0,0,0,0,0,0
3260,18,1,1,332,2288,6,24,-2,0,0,0,1,0,0
3261,47,6,5,101,838,3,7,61,0,1,0,0,0,1
3262,-19,1,6,98,727,4,7,-3,0,0,0,0,0,0
3263,-10,5,5,139,1050,5,6,0,0,0,0,0,0,0
3264,0,4,3,66,250,7,14,-6,0,0,0,0,0,0
3265,-9,8,3,40,237,7,10,-6,0,0,0,0,0,0
3266,-1,5,6,95,599,8,23,-2,0,0,0,0,0,0
3267,90,12,2,113,642,9,31,84,0,1,0,1,0,0
3268,135,8,4,155,963,7,53,100,0,1,0,1,0,1
3269,-4,12,3,95,387,5,23,-10,0,0,0,0,0,0
3270,-6,9,7,145,1205,12,10,-3,0,0,0,0,0,0
3271,90,4,7,140,913,8,10,102,0,1,0,0,0,1
3272,5,1,3,69,431,5,19,2,0,0,0,0,0,0
3273,23,9,6,41,210,26,11,0,0,0,0,1,0,0
3274,24,4,1,52,328,3,15,24,0,1,0,0,0,0
3275,5,11,4,36,147,2,29,-6,0,0,0,0,0,0
3276,-18,2,3,45,227,8,14,-4,0,0,0,0,0,0
3277,-4,10,1,50,328,5,11,0,0,0,0,0,0,0
3278,5,4,2,48,256,6,23,-2,0,0,0,0,0,0
3279,-11,7,4,78,588,4,13,-1,0,0,0,0,0,0
3280,5,11,6,89,624,5,22,1,0,0,0,0,0,0
3281,2,3,4,52,425,4,43,0,0,0,0,0,0,0
3282,-3,11,6,137,1050,3,26,-3,0,0,0,0,0,0
3283,1,12,3,68,468,2,21,2,0,0,0,0,0,0
3284,-8,4,5,172,1448,6,6,3,0,0,0,0,0,0
3285,176,6,5,67,193,103,26,45,0,0,1,1,0,1
3286,-3,4,7,200,1591,5,17,-5,0,0,0,0,0,0
3287,-9,12,3,108,758,7,17,0,0,0,0,0,0,0
3288,-4,2,3,87,590,9,26,-8,0,0,0,0,0,0
3289,-14,11,6,71,480,5,9,-4,0,0,0,0,0,0
3290,-3,11,2,83,631,5,8,1,0,0,0,0,0,0
3291,6,4,1,101,749,3,34,-3,0,0,0,0,0,0
3292,-10,9,2,92,616,14,13,-5,0,0,0,0,0,0
3293,5,8,3,80,518,8,26,-4,0,0,0,0,0,0
3294,6,2,4,119,644,4,14,-2,0,0,0,0,0,0
3295,11,12,5,90,692,20,16,2,0,0,0,0,0,0
3296,53,8,4,106,785,16,6,55,0,1,0,0,0,0
3297,38,7,7,65,484,4,9,45,0,1,0,0,0,1
3298,11,9,6,82,627,6,43,-7,0,0,0,0,0,0
3299,12,4,4,158,1173,5,12,15,0,0,0,0,0,0
3300,40,1,4,73,372,6,17,27,0,0,0,1,0,0
3301,1,4,3,68,371,5,10,3,0,0,0,0,0,0
3302,-5,5,3,55,339,13,8,-12,0,0,0,0,0,0
3303,1,7,1,44,236,5,7,10,0,0,0,0,0,0
3304,7,12,5,60,444,5,8,14,0,0,0,0,0,0
3305,5,1,4,30,89,10,9,5,0,0,0,0,0,0
3306,-10,4,2,407,3711,4,8,-4,0,0,0,0,0,0
3307,67,6,5,142,989,9,54,18,0,1,0,1,0,0
3308,27,2,5,49,331,5,13,40,0,0,0,0,0,1
3309,-15,3,1,46,223,8,11,-15,0,0,0,0,0,0
3311,-15,4,7,47,317,3,13,-5,0,0,0,0,0,0
3312,-10,4,2,32,174,4,17,-8,0,0,0,0,0,0
3313,-8,6,6,30,109,4,7,1,0,0,0,0,0,0
3314,5,11,6,260,1891,3,22,2,0,0,0,0,0,0
3315,28,5,3,63,376,6,9,34,0,0,0,0,0,1
3316,16,10,1,83,689,7,14,27,0,0,0,0,0,1
3317,72,2,1,20,78,3,20,74,0,1,0,0,0,0
3318,6,7,3,62,405,4,9,11,0,0,0,0,0,0
3319,5,5,5,61,412,4,12,10,0,0,0,0,0,0
3320,28,12,3,146,998,6,48,8,0,0,0,1,0,0
3321,89,3,3,43,223,3,7,91,0,0,0,0,0,1
3322,37,4,2,212,1464,6,37,7,0,1,0,1,0,0
3323,-6,9,4,309,2704,8,17,-2,0,0,0,0,0,0
3324,2,4,5,33,109,3,24,-6,0,0,0,0,0,0
3325,-11,1,5,120,865,5,14,-5,0,0,0,0,0,0
3326,-19,6,1,72,551,8,16,-8,0,0,0,0,0,0
3327,4,7,6,203,1576,6,17,3,0,0,0,0,0,0
3328,-11,6,6,57,376,3,12,-10,0,0,0,0,0,0
3329,-17,1,2,170,1242,8,10,0,0,0,0,0,0,0
3330,-9,3,3,22,106,5,17,0,0,0,0,0,0,0
3331,-29,11,3,106,719,6,10,-6,0,0,0,0,0,0
3332,-5,7,3,320,2457,8,15,-3,0,0,0,0,0,0
3333,-7,4,1,154,1087,13,13,-6,0,0,0,0,0,0
3334,-6,12,4,153,1055,5,19,-7,0,0,0,0,0,0
3335,-13,2,2,46,280,3,21,-8,0,0,0,0,0,0
3336,-13,1,3,41,185,5,25,-3,0,0,0,0,0,0
3337,89,3,7,131,1048,4,22,69,0,0,0,0,0,1
3338,-15,7,3,454,4213,5,14,-16,0,0,0,0,0,0
3339,-7,4,4,74,372,4,31,-6,0,0,0,0,0,0
3340,0,5,4,95,660,4,15,1,0,0,0,0,0,0
3341,2,2,5,60,290,4,9,10,0,0,0,0,0,0
3342,-8,5,4,47,299,8,10,-3,0,0,0,0,0,0
3343,-8,2,6,26,137,6,12,-2,0,0,0,0,0,0
3344,3,8,6,163,1162,4,14,7,0,0,0,0,0,0
3345,2,11,4,44,256,4,11,3,0,0,0,0,0,0
3346,-4,1,3,241,1797,7,11,22,0,0,0,0,0,0
3347,-5,3,6,74,430,7,15,0,0,0,0,0,0,0
3348,-6,5,2,111,842,2,7,4,0,0,0,0,0,0
3349,-4,10,3,85,581,4,23,-6,0,0,0,0,0,0
3350,-13,10,2,63,375,7,12,-5,0,0,0,0,0,0
3351,36,6,3,270,2075,7,51,25,0,0,0,1,0,1
3352,89,12,2,170,1142,6,31,69,0,1,0,1,0,0
3353,8,6,2,21,72,6,20,-2,0,0,0,0,0,0
3354,-6,10,7,142,1133,5,11,0,0,0,0,0,0,0
3355,13,1,2,145,872,6,16,28,0,0,0,0,0,0
3356,-20,5,2,61,425,15,24,0,0,0,0,0,0,0
3357,193,2,5,145,818,7,40,165,0,0,0,1,0,1
3358,-8,1,3,54,391,1,9,13,0,0,0,0,0,0
3359,-11,8,4,51,344,3,5,-5,0,0,0,0,0,0
3360,24,4,1,325,2421,11,25,23,0,1,0,1,0,1
3361,32,11,7,116,745,10,26,31,0,1,0,1,0,1
3362,-2,4,3,26,102,5,14,-8,0,0,0,0,0,0
3364,-6,9,1,58,297,11,12,-7,0,0,0,0,0,0
3365,13,9,2,101,651,8,19,0,0,0,0,0,0,0
3366,7,10,3,63,405,6,10,8,0,0,0,0,0,0
3367,-9,11,4,152,964,4,12,-2,0,0,0,0,0,0
3368,53,6,4,102,693,3,19,54,0,1,0,0,0,0
3369,-11,10,5,366,2846,5,24,7,0,0,0,0,0,0
3370,-26,4,2,44,214,4,14,-7,0,0,0,0,0,0
3371,-3,3,7,121,987,7,18,-4,0,0,0,0,0,0
3372,14,6,7,123,929,4,16,16,0,0,0,0,0,0
3373,-1,9,7,107,649,4,14,-3,0,0,0,0,0,0
3374,3,2,7,60,250,4,17,-1,0,0,0,0,0,0
3375,0,2,3,38,158,5,17,2,0,0,0,0,0,0
3376,-4,9,2,122,967,23,12,-6,0,0,0,0,0,0
3377,128,8,4,139,1201,8,9,159,0,1,0,0,0,1
3378,77,11,7,62,372,5,28,72,0,0,0,1,0,1
3379,61,2,2,258,2072,26,34,22,0,0,1,1,0,0
3380,-13,3,5,62,413,6,10,-2,0,0,0,0,0,0
3381,-12,11,3,55,290,5,10,-8,0,0,0,0,0,0
3382,-3,7,4,67,372,4,22,-3,0,0,0,0,0,0
3383,-3,3,7,44,303,3,10,0,0,0,0,0,0,0
3384,-15,1,5,66,487,7,27,-6,0,0,0,0,0,0
3385,37,4,4,143,1235,9,10,55,0,1,0,0,0,0
3386,88,6,7,50,334,6,11,101,0,1,0,0,0,1
3387,60,4,5,101,733,19,22,48,0,0,0,1,0,1
3388,1,8,3,150,1174,9,9,12,0,0,0,0,0,0
3389,-6,5,7,56,397,5,20,8,0,0,0,0,0,0
3390,9,8,4,21,67,6,17,5,0,0,0,0,0,0
3391,41,3,1,126,1027,3,26,46,0,1,1,0,0,0
3392,79,5,3,33,174,5,34,62,0,0,0,1,0,1
3393,-25,4,1,70,399,3,12,-5,0,0,0,0,0,0
3394,36,10,4,43,190,5,26,17,0,1,0,1,0,0
3395,-22,5,2,138,1086,7,20,-2,0,0,0,0,0,0
3396,-16,6,1,33,215,10,7,-2,0,0,0,0,0,0
3397,39,4,6,287,1870,7,20,1,0,0,0,1,0,0
3398,-7,10,2,20,102,6,6,-9,0,0,0,0,0,0
3399,-3,7,4,133,957,12,11,-4,0,0,0,0,0,0
3400,-2,1,6,61,349,9,11,-6,0,0,0,0,0,0
3401,16,9,4,76,475,6,12,29,0,0,0,0,0,1
3402,7,9,5,497,3972,8,18,-2,0,0,0,0,0,0
3403,-6,11,3,119,925,6,24,-9,0,0,0,0,0,0
3404,30,6,6,297,2182,14,36,3,0,0,0,1,0,0
3405,52,6,1,26,94,3,38,70,0,1,0,0,0,0
3406,1,9,4,114,689,6,13,0,0,0,0,0,0,0
3407,-10,11,4,213,1576,4,11,-8,0,0,0,0,0,0
3408,-5,8,3,154,1130,3,8,0,0,0,0,0,0,0
3409,42,1,3,81,414,10,21,22,0,1,0,1,0,0
3410,-14,9,6,61,468,3,11,-4,0,0,0,0,0,0
3411,46,7,1,196,1515,6,54,15,0,1,0,1,0,0
3412,-8,12,7,246,1710,4,10,-3,0,0,0,0,0,0
3413,-8,2,2,98,627,4,10,11,0,0,0,0,0,0
3414,1,9,5,28,174,2,15,6,0,0,0,0,0,0
3415,-8,5,4,44,288,10,13,0,0,0,0,0,0,0
3416,-12,7,2,59,354,4,9,-4,0,0,0,0,0,0
3417,0,7,2,40,204,5,12,8,0,0,0,0,0,0
3418,-19,9,2,59,374,10,16,-9,0,0,0,0,0,0
3419,25,8,7,56,387,3,52,-3,0,0,0,1,0,0
3420,-11,6,7,26,134,2,13,-2,0,0,0,0,0,0
3421,95,6,2,77,607,5,13,105,0,0,0,1,0,1
3422,57,6,1,73,431,5,67,17,0,1,0,1,0,0
